"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"7";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"512";"2024-10-28 18:17:10";"Push #3";"4600";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up";"1";"0.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up";"3";"0.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Pull Up (Assisted)";"3";"21.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"513";"2024-10-29 17:29:30";"Pull #4";"4276";"Hammer Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Incline Bench Press (Dumbbell)";"4";"28.0";"6";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Chest Fly (Dumbbell)";"3";"16.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Shoulder Press (Dumbbell)";"3";"20.0";"8";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"7";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"514";"2024-11-02 15:57:56";"Push #3";"4699";"Cardio (any)";"1";"";"";"";"0.0";"600.0";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Lat Pulldown (Cable)";"1";"35.0";"12";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Lat Pulldown (Cable)";"3";"55.0";"10";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Lat Pulldown (Cable)";"4";"65.0";"5";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Pull Up (Assisted)";"3";"21.0";"6";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Bicep Curl (Barbell)";"3";"35.0";"6";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"515";"2024-11-03 15:52:54";"Pull #4";"3891";"Hammer Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Incline Bench Press (Dumbbell)";"4";"28.0";"7";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Chest Fly (Dumbbell)";"3";"16.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Shoulder Press (Dumbbell)";"3";"22.0";"7";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Lateral Raise (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Lateral Raise (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Lateral Raise (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"8";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"516";"2024-11-05 18:33:36";"Push #3";"4314";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Lat Pulldown (Cable)";"1";"35.0";"12";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Lat Pulldown (Cable)";"3";"55.0";"10";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Lat Pulldown (Cable)";"4";"65.0";"5";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Seated Row (Cable)";"3";"65.0";"7";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Pull Up (Assisted)";"3";"21.0";"6";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Bicep Curl (Barbell)";"3";"35.0";"7";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Hammer Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"517";"2024-11-08 17:37:34";"Pull #4";"3961";"Cardio (any)";"1";"";"";"";"0.0";"1200.0";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Squat (Smith Machine)";"1";"15.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Squat (Smith Machine)";"2";"15.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Squat (Smith Machine)";"3";"25.0";"6";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Seated Leg Curl (Machine)";"1";"40.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Seated Leg Curl (Machine)";"2";"45.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Seated Leg Curl (Machine)";"3";"47.5";"8";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Leg Extension (Machine)";"2";"45.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Leg Extension (Machine)";"3";"47.5";"8";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Shoulder Press (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Shoulder Press (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Lateral Raise (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Lateral Raise (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Lateral Raise (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Calf Press on Seated Leg Press";"1";"40.0";"12";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Calf Press on Seated Leg Press";"2";"40.0";"10";"";"";"";"";""
"518";"2024-11-09 13:05:33";"Shoulders & Legs #3";"4269";"Calf Press on Seated Leg Press";"3";"50.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bench Press (Smith Machine)";"1";"20.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bench Press (Smith Machine)";"2";"20.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bench Press (Smith Machine)";"3";"22.5";"6";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Chest Fly (Dumbbell)";"3";"16.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Lat Pulldown (Cable)";"1";"35.0";"12";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Lat Pulldown (Cable)";"3";"55.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Lat Pulldown (Cable)";"4";"65.0";"5";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Shoulder Press (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Shoulder Press (Dumbbell)";"3";"22.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bicep Curl (Dumbbell)";"1";"14.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bicep Curl (Dumbbell)";"2";"16.0";"8";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Bicep Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"519";"2024-11-14 13:15:17";"Afternoon Workout";"3676";"Triceps Extension (Dumbbell)";"3";"12.0";"8";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Incline Bench Press (Dumbbell)";"4";"28.0";"8";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Chest Fly (Dumbbell)";"3";"17.5";"6";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Shoulder Press (Dumbbell)";"3";"22.0";"6";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Lateral Raise (Cable)";"2";"5.0";"8";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"6";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"520";"2024-11-18 19:01:08";"Push #3";"4473";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Pull Up (Assisted)";"1";"35.0";"12";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Pull Up (Assisted)";"2";"28.0";"10";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Pull Up (Assisted)";"3";"21.0";"7";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Bicep Curl (Barbell)";"3";"35.0";"7";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Hammer Curl (Dumbbell)";"1";"14.0";"8";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Hammer Curl (Dumbbell)";"3";"16.0";"6";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lateral Raise (Dumbbell)";"1";"8.0";"12";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lateral Raise (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"521";"2024-11-19 18:32:26";"Pull #4";"4095";"Lateral Raise (Dumbbell)";"3";"10.0";"8";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Squat (Smith Machine)";"1";"15.0";"12";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Squat (Smith Machine)";"2";"15.0";"10";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Squat (Smith Machine)";"3";"25.0";"6";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Seated Leg Curl (Machine)";"1";"40.0";"12";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Seated Leg Curl (Machine)";"2";"45.0";"10";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Seated Leg Curl (Machine)";"3";"47.5";"8";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Leg Extension (Machine)";"2";"45.0";"10";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Leg Extension (Machine)";"3";"47.5";"8";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Calf Press on Seated Leg Press";"1";"40.0";"12";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Calf Press on Seated Leg Press";"2";"40.0";"10";"";"";"";"";""
"522";"2024-11-20 20:08:58";"Legs #2";"2829";"Calf Press on Seated Leg Press";"3";"50.0";"8";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Incline Bench Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Incline Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Incline Bench Press (Dumbbell)";"3";"26.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Incline Bench Press (Dumbbell)";"4";"28.0";"8";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Chest Fly (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Chest Fly (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Chest Fly (Dumbbell)";"3";"17.5";"6";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Shoulder Press (Dumbbell)";"1";"16.0";"12";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Shoulder Press (Dumbbell)";"2";"18.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Shoulder Press (Dumbbell)";"3";"22.0";"6";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Lateral Raise (Cable)";"1";"3.75";"12";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Lateral Raise (Cable)";"2";"5.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Lateral Raise (Cable)";"3";"5.0";"8";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Pushdown (Cable - Straight Bar)";"1";"22.5";"12";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Pushdown (Cable - Straight Bar)";"2";"27.5";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Pushdown (Cable - Straight Bar)";"3";"32.5";"6";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Extension (Dumbbell)";"1";"10.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Extension (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"523";"2024-11-22 18:38:46";"Push #3";"4302";"Triceps Extension (Dumbbell)";"3";"12.0";"7";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Pull Up";"1";"0.0";"7";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Pull Up";"3";"0.0";"4";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Seated Row (Cable)";"1";"45.0";"10";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Seated Row (Cable)";"2";"55.0";"8";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Seated Row (Cable)";"3";"65.0";"6";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Lat Pulldown (Cable)";"1";"45.0";"12";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Lat Pulldown (Cable)";"2";"55.0";"10";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Lat Pulldown (Cable)";"3";"65.0";"6";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Bicep Curl (Barbell)";"1";"25.0";"10";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Bicep Curl (Barbell)";"2";"25.0";"8";"";"";"";"";""
"524";"2024-11-24 12:54:17";"Pull #4";"4615";"Bicep Curl (Barbell)";"3";"35.0";"7";"";"";"";"";""
