Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-06-08 17:02:49;"Push #3";"Lateral Raise (Cable)";3;5;kg;6;;;;0;;;1h 55m
2024-06-10 15:59:49;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";1h 5m
2024-06-10 15:59:49;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Lat Pulldown (Cable)";3;60;kg;8;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Machine)";2;55;kg;10;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Machine)";3;65;kg;10;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Cable)";2;55;kg;10;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Seated Row (Cable)";3;60;kg;8;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Bicep Curl (Barbell)";1;25;kg;10;;;;0;"";;1h 5m
2024-06-10 15:59:49;"Pull #4";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;1h 5m
2024-06-10 15:59:49;"Pull #4";"Cardio (any)";1;;;;;;km;1200;"";;1h 5m
2024-06-11 18:06:35;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";"";2h 19m
2024-06-11 18:06:35;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;2h 19m
2024-06-11 18:06:35;"Push #3";"Chest Press (Machine)";2;60;kg;10;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Chest Press (Machine)";3;65;kg;8;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;2h 19m
2024-06-11 18:06:35;"Push #3";"Lateral Raise (Cable)";2;3.75;kg;10;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";1;22.5;kg;12;;;;0;"";;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;10;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;9;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Extension (Dumbbell)";1;8;kg;12;;;;0;"";;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;2h 19m
2024-06-11 18:06:35;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;2h 19m
2024-06-12 17:06:50;"Legs #2";"Squat (Smith Machine)";1;15;kg;12;;;;0;"";"";50m
2024-06-12 17:06:50;"Legs #2";"Squat (Smith Machine)";2;15;kg;10;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Squat (Smith Machine)";3;17.5;kg;8;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;50m
2024-06-12 17:06:50;"Legs #2";"Seated Leg Curl (Machine)";2;45;kg;10;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Seated Leg Curl (Machine)";3;47.5;kg;8;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;50m
2024-06-12 17:06:50;"Legs #2";"Leg Extension (Machine)";2;45;kg;10;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Leg Extension (Machine)";3;47.5;kg;9;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Calf Press on Seated Leg Press";1;40;kg;15;;;;0;"";;50m
2024-06-12 17:06:50;"Legs #2";"Calf Press on Seated Leg Press";2;40;kg;15;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Calf Press on Seated Leg Press";3;50;kg;15;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Crunch (Machine)";1;15;kg;15;;;;0;"";;50m
2024-06-12 17:06:50;"Legs #2";"Crunch (Machine)";2;20;kg;15;;;;0;;;50m
2024-06-12 17:06:50;"Legs #2";"Crunch (Machine)";3;20;kg;15;;;;0;;;50m
2024-06-13 16:26:52;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";57m
2024-06-13 16:26:52;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Lat Pulldown (Cable)";3;65;kg;5;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Cable)";3;65;kg;6;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Chin Up (Assisted)";1;28;kg;10;;;;0;"";;57m
2024-06-13 16:26:52;"Pull #4";"Chin Up (Assisted)";2;28;kg;8;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Chin Up (Assisted)";3;21;kg;7;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Machine)";2;55;kg;10;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Seated Row (Machine)";3;65;kg;10;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Bicep Curl (Barbell)";1;25;kg;10;;;;0;"";;57m
2024-06-13 16:26:52;"Pull #4";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;57m
2024-06-13 16:26:52;"Pull #4";"Bicep Curl (Barbell)";3;30;kg;9;;;;0;;;57m
2024-06-14 15:31:03;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";"";1h 31m
2024-06-14 15:31:03;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;1h 31m
2024-06-14 15:31:03;"Push #3";"Chest Press (Machine)";2;60;kg;10;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Chest Press (Machine)";3;65;kg;8;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 31m
2024-06-14 15:31:03;"Push #3";"Lateral Raise (Cable)";2;3.75;kg;10;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";1;22.5;kg;12;;;;0;"";;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;10;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;9;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Extension (Dumbbell)";1;8;kg;12;;;;0;"";;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;6;;;;0;;;1h 31m
2024-06-14 15:31:03;"Push #3";"Cardio (any)";1;;;;;;km;900;"";;1h 31m
2024-06-16 15:00:50;"Legs #2";"Squat (Smith Machine)";1;15;kg;12;;;;0;"";"";1h 33m
2024-06-16 15:00:50;"Legs #2";"Squat (Smith Machine)";2;15;kg;10;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Squat (Smith Machine)";3;17.5;kg;8;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;1h 33m
2024-06-16 15:00:50;"Legs #2";"Seated Leg Curl (Machine)";2;45;kg;10;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Seated Leg Curl (Machine)";3;47.5;kg;8;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 33m
2024-06-16 15:00:50;"Legs #2";"Leg Extension (Machine)";2;45;kg;10;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Leg Extension (Machine)";3;47.5;kg;12;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Calf Press on Seated Leg Press";1;40;kg;15;;;;0;"";;1h 33m
2024-06-16 15:00:50;"Legs #2";"Calf Press on Seated Leg Press";2;40;kg;15;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Calf Press on Seated Leg Press";3;50;kg;15;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Crunch (Machine)";1;15;kg;15;;;;0;"";;1h 33m
2024-06-16 15:00:50;"Legs #2";"Crunch (Machine)";2;20;kg;15;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Crunch (Machine)";3;20;kg;15;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Bicep Curl (Dumbbell)";1;10;kg;12;;;;0;"";;1h 33m
2024-06-16 15:00:50;"Legs #2";"Bicep Curl (Dumbbell)";2;12;kg;12;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Bicep Curl (Dumbbell)";3;16;kg;6;;;;0;;;1h 33m
2024-06-16 15:00:50;"Legs #2";"Cardio (any)";1;;;;;;km;1200;"";;1h 33m
2024-06-17 12:33:31;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";"";1h 3m
2024-06-17 12:33:31;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;1h 3m
2024-06-17 12:33:31;"Push #3";"Chest Press (Machine)";2;60;kg;10;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Chest Press (Machine)";3;65;kg;7;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 3m
2024-06-17 12:33:31;"Push #3";"Lateral Raise (Cable)";2;3.75;kg;10;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Lateral Raise (Cable)";3;5;kg;7;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";1;22.5;kg;12;;;;0;"";;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;10;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;9;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Extension (Dumbbell)";1;8;kg;12;;;;0;"";;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 3m
2024-06-17 12:33:31;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;7;;;;0;;;1h 3m
2024-06-18 18:22:21;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";57m
2024-06-18 18:22:21;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Lat Pulldown (Cable)";3;55;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Lat Pulldown (Cable)";4;65;kg;6;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Cable)";3;65;kg;6;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Pull Up (Assisted)";1;35;kg;10;;;;0;"";;57m
2024-06-18 18:22:21;"Pull #4";"Pull Up (Assisted)";2;35;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Pull Up (Assisted)";3;28;kg;6;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Machine)";2;60;kg;10;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Seated Row (Machine)";3;70;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Bicep Curl (Barbell)";1;25;kg;10;;;;0;"";;57m
2024-06-18 18:22:21;"Pull #4";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;57m
2024-06-18 18:22:21;"Pull #4";"Bicep Curl (Barbell)";3;30;kg;6;;;;0;;;57m
2024-06-19 17:35:25;"Afternoon Workout";"Arnold Press (Dumbbell)";1;18;kg;10;;;;0;"";"";1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Arnold Press (Dumbbell)";2;18;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Arnold Press (Dumbbell)";3;20;kg;8;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Lateral Raise (Dumbbell)";1;8;kg;12;;;;0;"";;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Lateral Raise (Dumbbell)";2;8;kg;12;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Lateral Raise (Dumbbell)";3;10;kg;7;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Leg Extension (Machine)";2;50;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Leg Extension (Machine)";3;50;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Leg Extension (Machine)";4;50;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Leg Extension (Machine)";5;60;kg;8;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Seated Leg Curl (Machine)";2;50;kg;8;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Seated Leg Curl (Machine)";3;40;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Seated Leg Curl (Machine)";4;40;kg;10;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Seated Leg Curl (Machine)";5;50;kg;8;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Calf Press on Seated Leg Press";1;40;kg;15;;;;0;"";;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Calf Press on Seated Leg Press";2;40;kg;15;;;;0;;;1h 2m
2024-06-19 17:35:25;"Afternoon Workout";"Calf Press on Seated Leg Press";3;50;kg;15;;;;0;;;1h 2m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Cable)";3;55;kg;8;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Cable)";4;65;kg;6;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;55m
2024-06-20 17:07:22;"Pull #4";"Seated Row (Cable)";2;55;kg;8;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Seated Row (Cable)";3;65;kg;6;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Single Arm)";1;15;kg;10;;;;0;"";;55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Single Arm)";2;10;kg;10;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Lat Pulldown (Single Arm)";3;20;kg;10;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Face Pull (Cable)";1;22.5;kg;12;;;;0;"";;55m
2024-06-20 17:07:22;"Pull #4";"Face Pull (Cable)";2;25;kg;12;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Face Pull (Cable)";3;27.5;kg;10;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Bicep Curl (Barbell)";1;25;kg;10;;;;0;"";;55m
2024-06-20 17:07:22;"Pull #4";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;55m
2024-06-20 17:07:22;"Pull #4";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;55m
2024-06-21 17:12:05;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";"";1h 14m
2024-06-21 17:12:05;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;1h 14m
2024-06-21 17:12:05;"Push #3";"Chest Press (Machine)";2;60;kg;10;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Chest Press (Machine)";3;65;kg;7;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Shoulder Press (Dumbbell)";1;14;kg;10;;;;0;"";;1h 14m
2024-06-21 17:12:05;"Push #3";"Shoulder Press (Dumbbell)";2;16;kg;8;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Shoulder Press (Dumbbell)";3;20;kg;6;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Lateral Raise (Dumbbell)";1;8;kg;10;;;;0;"";;1h 14m
2024-06-21 17:12:05;"Push #3";"Lateral Raise (Dumbbell)";2;8;kg;10;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Lateral Raise (Dumbbell)";3;10;kg;7;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";1;22.5;kg;12;;;;0;"";;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;10;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;9;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Extension (Dumbbell)";1;8;kg;12;;;;0;"";;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 14m
2024-06-21 17:12:05;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;7;;;;0;;;1h 14m
2024-06-22 12:51:23;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";57m
2024-06-22 12:51:23;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Lat Pulldown (Cable)";3;55;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Lat Pulldown (Cable)";4;65;kg;6;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;57m
2024-06-22 12:51:23;"Pull #4";"Seated Row (Cable)";2;55;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Seated Row (Cable)";3;65;kg;6;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Pull Up (Assisted)";1;35;kg;10;;;;0;"";;57m
2024-06-22 12:51:23;"Pull #4";"Pull Up (Assisted)";2;35;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Pull Up (Assisted)";3;28;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Face Pull (Cable)";1;22.5;kg;12;;;;0;"";;57m
2024-06-22 12:51:23;"Pull #4";"Face Pull (Cable)";2;25;kg;12;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Face Pull (Cable)";3;25;kg;10;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Bicep Curl (Barbell)";1;25;kg;10;;;;0;"";;57m
2024-06-22 12:51:23;"Pull #4";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;57m
2024-06-22 12:51:23;"Pull #4";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;57m
2024-06-24 16:12:35;"Push #3";"Incline Bench Press (Dumbbell)";1;16;kg;10;;;;0;"";"";1h 13m
2024-06-24 16:12:35;"Push #3";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Incline Bench Press (Dumbbell)";3;26;kg;8;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Incline Bench Press (Dumbbell)";4;26;kg;8;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Chest Press (Machine)";1;50;kg;12;;;;0;"";;1h 13m
2024-06-24 16:12:35;"Push #3";"Chest Press (Machine)";2;60;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Chest Press (Machine)";3;65;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Shoulder Press (Dumbbell)";1;14;kg;10;;;;0;"";;1h 13m
2024-06-24 16:12:35;"Push #3";"Shoulder Press (Dumbbell)";2;16;kg;8;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Shoulder Press (Dumbbell)";3;20;kg;6;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Lateral Raise (Cable)";1;3.75;kg;12;;;;0;"";;1h 13m
2024-06-24 16:12:35;"Push #3";"Lateral Raise (Cable)";2;3.75;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Lateral Raise (Cable)";3;5;kg;8;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";1;22.5;kg;12;;;;0;"";;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";2;27.5;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Pushdown (Cable - Straight Bar)";3;30;kg;9;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Extension (Dumbbell)";1;8;kg;12;;;;0;"";;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Extension (Dumbbell)";2;10;kg;10;;;;0;;;1h 13m
2024-06-24 16:12:35;"Push #3";"Triceps Extension (Dumbbell)";3;12;kg;7;;;;0;;;1h 13m
2024-06-25 16:45:21;"Legs #2";"Squat (Smith Machine)";1;15;kg;12;;;;0;"";"";1h 3m
2024-06-25 16:45:21;"Legs #2";"Squat (Smith Machine)";2;15;kg;10;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Squat (Smith Machine)";3;20;kg;8;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Seated Leg Curl (Machine)";1;40;kg;12;;;;0;"";;1h 3m
2024-06-25 16:45:21;"Legs #2";"Seated Leg Curl (Machine)";2;45;kg;10;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Seated Leg Curl (Machine)";3;47.5;kg;8;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 3m
2024-06-25 16:45:21;"Legs #2";"Leg Extension (Machine)";2;45;kg;10;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Leg Extension (Machine)";3;47.5;kg;11;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Calf Press on Seated Leg Press";1;40;kg;15;;;;0;"";;1h 3m
2024-06-25 16:45:21;"Legs #2";"Calf Press on Seated Leg Press";2;40;kg;15;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Calf Press on Seated Leg Press";3;50;kg;15;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Bicep Curl (Dumbbell)";1;12;kg;10;;;;0;"";;1h 3m
2024-06-25 16:45:21;"Legs #2";"Bicep Curl (Dumbbell)";2;14;kg;8;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Bicep Curl (Dumbbell)";3;18;kg;6;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Crunch (Machine)";1;15;kg;15;;;;0;"";;1h 3m
2024-06-25 16:45:21;"Legs #2";"Crunch (Machine)";2;20;kg;15;;;;0;;;1h 3m
2024-06-25 16:45:21;"Legs #2";"Crunch (Machine)";3;25;kg;10;;;;0;;;1h 3m
2024-06-26 17:21:15;"Pull #4";"Lat Pulldown (Cable)";1;45;kg;10;;;;0;"";"";1h 9m
2024-06-26 17:21:15;"Pull #4";"Lat Pulldown (Cable)";2;55;kg;8;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Lat Pulldown (Cable)";3;55;kg;8;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Lat Pulldown (Cable)";4;65;kg;6;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Seated Row (Cable)";1;45;kg;10;;;;0;"";;1h 9m
2024-06-26 17:21:15;"Pull #4";"Seated Row (Cable)";2;55;kg;8;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Seated Row (Cable)";3;65;kg;6;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Pull Up (Assisted)";1;35;kg;10;;;;0;"";;1h 9m
2024-06-26 17:21:15;"Pull #4";"Pull Up (Assisted)";2;35;kg;8;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Pull Up (Assisted)";3;28;kg;8;;;;0;;;1h 9m
2024-06-26 17:21:15;"Pull #4";"Face Pull (Cable)";1;22.5;kg;12;;;;0;"";;1h 9m
